
F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45
00089270004931067842899	,82ps45c71w3ln	,00010003	,00010003	,887007859746	,413330	,00	,01	,01	,4100.00	,4100.00	,20221023	,174639	,20221023	,052	,80872495	,274168204821693	,ntbYouth_hostel	,7011	,0000	,0003	,000	,82	,06	,20221023	,1023174639	,02	,0	,00000000	,54235842	,2025-07-30 15:54:59	,2025-07-30 15:54:59	,0	,001	,4100.00	,001	,4100.00	,612.32	,03321398	,613863546870	,7200237929	,5826980583895471	,0	,4100.00	,001	
00025610751632888119067	,82ps45c71w3ln	,00010003	,00010003	,637555387722	,981214	,00	,01	,01	,4085.00	,4085.00	,20221023	,170526	,20221023	,012	,80872495	,274168204821693	,ntbYouth_hostel	,7011	,0000	,0003	,000	,82	,06	,20221023	,1023170526	,02	,0	,00000000	,94782692	,2025-07-30 15:54:59	,2025-07-30 15:54:59	,0	,001	,4085.00	,001	,4085.00	,610.08	,25655759	,871935543337	,0473879351	,8796035277749342	,0	,4085.00	,001	
00060550696572950018175	,82ps45c71w3ln	,00010003	,00010003	,309653993847	,848613	,00	,01	,01	,4427.00	,4427.00	,20221023	,173108	,20221023	,000	,80872495	,274168204821693	,ntbYouth_hostel	,7011	,0000	,0003	,000	,82	,06	,20221023	,1023173108	,02	,0	,00000000	,98855890	,2025-07-30 15:54:59	,2025-07-30 15:54:59	,0	,001	,4427.00	,001	,4427.00	,661.16	,73668639	,371202540900	,9661094204	,7749608310602907	,0	,4427.00	,001	
00098909697584798673624	,82ps45c71w3ln	,00010003	,00010003	,090076386607	,661504	,00	,01	,01	,2200.00	,2200.00	,20221023	,170049	,20221023	,030	,80872495	,274168204821693	,ntbYouth_hostel	,7011	,0000	,0003	,000	,82	,06	,20221023	,1023170049	,02	,0	,00000000	,49075281	,2025-07-30 15:54:59	,2025-07-30 15:54:59	,0	,001	,2200.00	,001	,2200.00	,328.56	,76736376	,019288503635	,6748549504	,5345050456408982	,0	,2200.00	,001	
00024519337242107856002	,82ps45c71w3ln	,00010003	,00010003	,836156270840	,987181	,00	,01	,01	,1500.00	,1500.00	,20221023	,184427	,20221023	,052	,80872495	,274168204821693	,ntbYouth_hostel	,7011	,0000	,0003	,000	,82	,06	,20221023	,1023184427	,02	,0	,00000000	,14589288	,2025-07-30 15:54:59	,2025-07-30 15:54:59	,0	,001	,1500.00	,001	,1500.00	,224.02	,25396302	,492129483489	,3664222741	,7560432810986449	,0	,1500.00	,001	
00055923932677301031836	,82ps45c71w3ln	,00010003	,00010003	,498198774787	,681964	,00	,01	,01	,3200.00	,3200.00	,20221023	,183113	,20221023	,142	,80872495	,274168204821693	,ntbYouth_hostel	,7011	,0000	,0003	,000	,82	,06	,20221023	,1023183113	,02	,0	,00000000	,52540521	,2025-07-30 15:54:59	,2025-07-30 15:54:59	,0	,001	,3200.00	,001	,3200.00	,477.91	,64926767	,565890764959	,1420956574	,8341805065377853	,0	,3200.00	,001	
00011692983026225516948	,82ps45c71w3ln	,00010003	,00010003	,095390501528	,027601	,00	,01	,01	,1496.00	,1496.00	,20221023	,195052	,20221023	,010	,80872495	,274168204821693	,ntbYouth_hostel	,7011	,0000	,0003	,000	,82	,06	,20221023	,1023195052	,02	,0	,00000000	,93355770	,2025-07-30 15:54:59	,2025-07-30 15:54:59	,0	,001	,1496.00	,001	,1496.00	,223.42	,12389775	,676990877330	,9383479015	,4602507899853251	,0	,1496.00	,001	
00093497120712554609750	,82ps45c71w3ln	,00010003	,00010003	,813613833659	,017223	,00	,01	,01	,1748.00	,1748.00	,20221023	,203513	,20221023	,042	,80872495	,274168204821693	,ntbYouth_hostel	,7011	,0000	,0003	,000	,82	,06	,20221023	,1023203513	,02	,0	,00000000	,25511573	,2025-07-30 15:54:59	,2025-07-30 15:54:59	,0	,001	,1748.00	,001	,1748.00	,261.06	,71191445	,335806635285	,0269615752	,8294887562597139	,0	,1748.00	,001	
00098201714021619836399	,82ps45c71w3ln	,00010003	,00010003	,695727175978	,780313	,00	,01	,01	,2806.00	,2806.00	,20221023	,203739	,20221023	,060	,80872495	,274168204821693	,ntbYouth_hostel	,7011	,0000	,0003	,000	,82	,06	,20221023	,1023203739	,02	,0	,00000000	,41023082	,2025-07-30 15:54:59	,2025-07-30 15:54:59	,0	,001	,2806.00	,001	,2806.00	,419.07	,76116863	,733362320228	,6966020330	,2753769679619151	,0	,2806.00	,001	
00085320878117488474761	,82ps45c71w3ln	,00010003	,00010003	,608226139275	,117151	,00	,01	,01	,3400.00	,3400.00	,20221023	,201009	,20221023	,012	,80872495	,274168204821693	,ntbYouth_hostel	,7011	,0000	,0003	,000	,82	,06	,20221023	,1023201009	,02	,0	,00000000	,85573771	,2025-07-30 15:54:59	,2025-07-30 15:54:59	,0	,001	,3400.00	,001	,3400.00	,507.78	,65533271	,647077282759	,3272495348	,6464190447803916	,0	,3400.00	,001	
00022686482685645925021	,82ps45c71w3ln	,00010003	,00010003	,134714318672	,372704	,00	,01	,01	,3800.00	,3800.00	,20221112	,234919	,20221112	,102	,80872495	,274168204821693	,ntbYouth_hostel	,7011	,0000	,0003	,000	,82	,06	,20221112	,1112234919	,02	,0	,00000000	,90316124	,2025-07-30 15:54:59	,2025-07-30 15:54:59	,0	,001	,3800.00	,001	,3800.00	,567.52	,55057805	,452945907378	,4405429422	,2988166926595558	,0	,3800.00	,001	
00074858754378453640221	,82ps45c71w3ln	,00010003	,00010003	,682830411611	,646277	,00	,01	,01	,1786.00	,1786.00	,20221202	,155630	,20221202	,122	,80872495	,274168204821693	,ntbYouth_hostel	,7011	,0000	,0003	,000	,82	,06	,20221202	,1202155630	,02	,0	,00000000	,30920174	,2025-07-30 15:54:59	,2025-07-30 15:54:59	,0	,001	,1786.00	,001	,1786.00	,266.73	,55497388	,368962261830	,2132702924	,1055249512807898	,0	,1786.00	,001	
00070042538069976212705	,82ps45c71w3ln	,00010003	,00010003	,522458198032	,927832	,00	,01	,01	,2800.00	,2800.00	,20221222	,132031	,20221222	,121	,80872495	,274168204821693	,ntbYouth_hostel	,7011	,0000	,0003	,000	,82	,06	,20221222	,1222132031	,02	,0	,00000000	,50950911	,2025-07-30 15:54:59	,2025-07-30 15:54:59	,0	,001	,2800.00	,001	,2800.00	,418.17	,77246212	,241308028595	,3484786299	,1208619033528469	,0	,2800.00	,001	
00007184599763283110099	,od0gacwe9j7hb	,00010000	,00010000	,682081460568	,720866	,00	,01	,01	,1600.00	,1600.00	,20221023	,080224	,20221023	,151	,78679991	,965819387286951	,"oxnArcades,Amusement_parks(Low)	",7996	,0000	,0000	,000	,82	,06	,20221023	,1023080224	,02	,0	,00000000	,19930225	,2025-07-30 15:54:59	,2025-07-30 15:54:59	,0	,001	,1600.00	,001	,1600.00	,238.96	,79732747	,415543378063	,0541734631	,8010478794295354	,0	,1600.00	,001	
00038221453255352467875	,od0gacwe9j7hb	,00010000	,00010000	,957974698726	,554976	,00	,01	,01	,4200.00	,4200.00	,20221023	,085133	,20221023	,062	,78679991	,965819387286951	,"oxnArcades,Amusement_parks(Low)	",7996	,0000	,0000	,000	,82	,06	,20221023	,1023085133	,02	,0	,00000000	,73997315	,2025-07-30 15:54:59	,2025-07-30 15:54:59	,0	,001	,4200.00	,001	,4200.00	,627.26	,17672463	,814513203913	,1378432483	,4972851786084896	,0	,4200.00	,001	
00035922571042465262782	,od0gacwe9j7hb	,00010000	,00010000	,384376419080	,728136	,00	,01	,01	,2200.00	,2200.00	,20221112	,010101	,20221112	,012	,78679991	,965819387286951	,"oxnArcades,Amusement_parks(Low)	",7996	,0000	,0000	,000	,82	,06	,20221112	,1112010101	,02	,0	,00000000	,80266222	,2025-07-30 15:54:59	,2025-07-30 15:54:59	,0	,001	,2200.00	,001	,2200.00	,328.56	,26797937	,496800191618	,0597500079	,0112451142411626	,0	,2200.00	,001	
00001286889352857044228	,od0gacwe9j7hb	,00010000	,00010000	,967886724938	,562905	,00	,01	,01	,3400.00	,3400.00	,20221202	,125957	,20221202	,040	,78679991	,965819387286951	,"oxnArcades,Amusement_parks(Low)	",7996	,0000	,0000	,000	,82	,06	,20221202	,1202125957	,02	,0	,00000000	,89613350	,2025-07-30 15:54:59	,2025-07-30 15:54:59	,0	,001	,3400.00	,001	,3400.00	,507.78	,98027965	,992423572441	,6586056792	,8858932126914399	,0	,3400.00	,001	
00093739033254175425149	,od0gacwe9j7hb	,00010000	,00010000	,173631079711	,452725	,00	,01	,01	,3626.00	,3626.00	,20221222	,024133	,20221222	,150	,78679991	,965819387286951	,"oxnArcades,Amusement_parks(Low)	",7996	,0000	,0000	,000	,82	,06	,20221222	,1222024133	,02	,0	,00000000	,01822646	,2025-07-30 15:54:59	,2025-07-30 15:54:59	,0	,001	,3626.00	,001	,3626.00	,541.53	,70111659	,621279023815	,5464766499	,1175627430586219	,0	,3626.00	,001	
00038949924825411382767	,od0gacwe9j7hb	,00010000	,00010000	,775997841723	,279572	,00	,01	,01	,3300.00	,3300.00	,20230111	,041547	,20230111	,001	,78679991	,965819387286951	,"oxnArcades,Amusement_parks(Low)	",7996	,0000	,0000	,000	,82	,06	,20230111	,0111041547	,02	,0	,00000000	,25350781	,2025-07-30 15:54:59	,2025-07-30 15:54:59	,0	,001	,3300.00	,001	,3300.00	,492.85	,75816820	,480852196258	,9989856280	,8883058524709698	,0	,3300.00	,001	
00078270865321935543058	,od0gacwe9j7hb	,00010000	,00010000	,073081599281	,762879	,00	,01	,01	,4200.00	,4200.00	,20230131	,115318	,20230131	,042	,78679991	,965819387286951	,"oxnArcades,Amusement_parks(Low)	",7996	,0000	,0000	,000	,82	,06	,20230131	,0131115318	,02	,0	,00000000	,07834329	,2025-07-30 15:55:00	,2025-07-30 15:55:00	,0	,001	,4200.00	,001	,4200.00	,627.26	,15061824	,938132349469	,6684210895	,5926164954773216	,0	,4200.00	,001	
00041666397392789813310	,od0gacwe9j7hb	,00010000	,00010000	,094185444786	,637438	,00	,01	,01	,1536.00	,1536.00	,20230220	,163748	,20230220	,151	,78679991	,965819387286951	,"oxnArcades,Amusement_parks(Low)	",7996	,0000	,0000	,000	,82	,06	,20230220	,0220163748	,02	,0	,00000000	,28878817	,2025-07-30 15:55:00	,2025-07-30 15:55:00	,0	,001	,1536.00	,001	,1536.00	,229.40	,98955422	,246113616449	,8133105189	,5392917423250258	,0	,1536.00	,001	
00011251505027410459560	,od0gacwe9j7hb	,00010000	,00010000	,338750099199	,590315	,00	,01	,01	,2659.00	,2659.00	,20230312	,164223	,20230312	,071	,78679991	,965819387286951	,"oxnArcades,Amusement_parks(Low)	",7996	,0000	,0000	,000	,82	,06	,20230312	,0312164223	,02	,0	,00000000	,39879259	,2025-07-30 15:55:00	,2025-07-30 15:55:00	,0	,001	,2659.00	,001	,2659.00	,397.11	,08734784	,880377989908	,5627754063	,9018134519008754	,0	,2659.00	,001	
00055645700028421456016	,od0gacwe9j7hb	,00010000	,00010000	,343673546800	,054080	,00	,01	,01	,4487.00	,4487.00	,20230401	,151941	,20230401	,062	,78679991	,965819387286951	,"oxnArcades,Amusement_parks(Low)	",7996	,0000	,0000	,000	,82	,06	,20230401	,0401151941	,02	,0	,00000000	,11853264	,2025-07-30 15:55:00	,2025-07-30 15:55:00	,0	,001	,4487.00	,001	,4487.00	,670.12	,73618703	,387985874242	,8545143141	,3487213717615154	,0	,4487.00	,001	
00022112094398837868618	,od0gacwe9j7hb	,00010000	,00010000	,142240228273	,459635	,00	,01	,01	,4636.00	,4636.00	,20230421	,052424	,20230421	,000	,78679991	,965819387286951	,"oxnArcades,Amusement_parks(Low)	",7996	,0000	,0000	,000	,82	,06	,20230421	,0421052424	,02	,0	,00000000	,68014296	,2025-07-30 15:55:00	,2025-07-30 15:55:00	,0	,001	,4636.00	,001	,4636.00	,692.37	,58405857	,280628692131	,7550069138	,0453907166128467	,0	,4636.00	,001	
00039672101286186721660	,od0gacwe9j7hb	,00010000	,00010000	,574427241314	,088418	,00	,01	,01	,2645.00	,2645.00	,20230511	,182330	,20230511	,042	,78679991	,965819387286951	,"oxnArcades,Amusement_parks(Low)	",7996	,0000	,0000	,000	,82	,06	,20230511	,0511182330	,02	,0	,00000000	,18739130	,2025-07-30 15:55:00	,2025-07-30 15:55:00	,0	,001	,2645.00	,001	,2645.00	,395.02	,83472241	,960064241974	,5066991434	,2622553432009546	,0	,2645.00	,001	
00098341023246576398196	,od0gacwe9j7hb	,00010000	,00010000	,051003096707	,093503	,00	,01	,01	,2700.00	,2700.00	,20230531	,033653	,20230531	,051	,78679991	,965819387286951	,"oxnArcades,Amusement_parks(Low)	",7996	,0000	,0000	,000	,82	,06	,20230531	,0531033653	,02	,0	,00000000	,46438955	,2025-07-30 15:55:00	,2025-07-30 15:55:00	,0	,001	,2700.00	,001	,2700.00	,403.24	,16425378	,186770584283	,9935912682	,2647213330135976	,0	,2700.00	,001	
00005475488050155898298	,t7sbmj3eh5vx6	,00010000	,00010000	,136206988170	,859325	,00	,01	,01	,1665.00	,1665.00	,20221023	,072136	,20221023	,150	,86035035	,721992208296915	,hetRegular(Low)	,7011	,0000	,0000	,000	,82	,06	,20221023	,1023072136	,02	,0	,00000000	,63504700	,2025-07-30 15:55:00	,2025-07-30 15:55:00	,0	,001	,1665.00	,001	,1665.00	,248.66	,01704046	,668262394027	,4692271552	,1087393345487574	,0	,1665.00	,001	
00023771599298519876689	,t7sbmj3eh5vx6	,00010000	,00010000	,551606859319	,431346	,00	,01	,01	,4039.00	,4039.00	,20221023	,074005	,20221023	,000	,86035035	,721992208296915	,hetRegular(Low)	,7011	,0000	,0000	,000	,82	,06	,20221023	,1023074005	,02	,0	,00000000	,58565379	,2025-07-30 15:55:00	,2025-07-30 15:55:00	,0	,001	,4039.00	,001	,4039.00	,603.21	,14055314	,657864104287	,0497183014	,3572748826916747	,0	,4039.00	,001	
00066393416920266546637	,t7sbmj3eh5vx6	,00010000	,00010000	,345131156735	,122143	,00	,01	,01	,2135.00	,2135.00	,20221023	,075108	,20221023	,042	,86035035	,721992208296915	,hetRegular(Low)	,7011	,0000	,0000	,000	,82	,06	,20221023	,1023075108	,02	,0	,00000000	,53194202	,2025-07-30 15:55:00	,2025-07-30 15:55:00	,0	,001	,2135.00	,001	,2135.00	,318.86	,86992480	,109647845423	,5930873025	,6646392185161509	,0	,2135.00	,001	
00071108346852682224691	,t7sbmj3eh5vx6	,00010000	,00010000	,780547035489	,317232	,00	,01	,01	,3905.00	,3905.00	,20221112	,013646	,20221112	,152	,86035035	,721992208296915	,hetRegular(Low)	,7011	,0000	,0000	,000	,82	,06	,20221112	,1112013646	,02	,0	,00000000	,11056654	,2025-07-30 15:55:00	,2025-07-30 15:55:00	,0	,001	,3905.00	,001	,3905.00	,583.20	,41112931	,892842200020	,5414109200	,7761124755365619	,0	,3905.00	,001	
00042677790835666575383	,t7sbmj3eh5vx6	,00010000	,00010000	,331906948890	,584007	,00	,01	,01	,600.00	,600.00	,20221202	,022714	,20221202	,111	,86035035	,721992208296915	,hetRegular(Low)	,7011	,0000	,0000	,000	,82	,06	,20221202	,1202022714	,02	,0	,00000000	,98562342	,2025-07-30 15:55:00	,2025-07-30 15:55:00	,0	,001	,600.00	,001	,600.00	,89.61	,35195206	,771902205397	,5718059630	,4661076852902916	,0	,600.00	,001	
00028615189754711811895	,t7sbmj3eh5vx6	,00010000	,00010000	,363182447459	,644234	,00	,01	,01	,2700.00	,2700.00	,20221222	,131650	,20221222	,130	,86035035	,721992208296915	,hetRegular(Low)	,7011	,0000	,0000	,000	,82	,06	,20221222	,1222131650	,02	,0	,00000000	,87862567	,2025-07-30 15:55:00	,2025-07-30 15:55:00	,0	,001	,2700.00	,001	,2700.00	,403.24	,88501569	,584154320474	,9044945965	,7885681993375127	,0	,2700.00	,001	
00023328140365426612477	,t7sbmj3eh5vx6	,00010000	,00010000	,596472176507	,106216	,00	,01	,01	,5197.00	,5197.00	,20230111	,233812	,20230111	,040	,86035035	,721992208296915	,hetRegular(Low)	,7011	,0000	,0000	,000	,82	,06	,20230111	,0111233812	,02	,0	,00000000	,19527937	,2025-07-30 15:55:00	,2025-07-30 15:55:00	,0	,001	,5197.00	,001	,5197.00	,776.16	,28422938	,547475608144	,9762731447	,2647215058051739	,0	,5197.00	,001	
00070401967207857684368	,4u9yqmpaci0t6	,00030001	,00030001	,317231469199	,741156	,00	,01	,01	,3085.00	,3085.00	,20221023	,191411	,20221023	,120	,31867307	,073046436190733	,dnxRestaurant(Low)	,5812	,0000	,0001	,000	,82	,06	,20221023	,1023191411	,02	,0	,00000000	,92909986	,2025-07-30 15:55:00	,2025-07-30 15:55:00	,0	,001	,3085.00	,001	,3085.00	,460.74	,89825363	,205213772276	,2752933660	,5536484040759915	,0	,3085.00	,001	
00089740542175495514783	,4u9yqmpaci0t6	,00030001	,00030001	,473871467016	,825778	,00	,01	,01	,4729.00	,4729.00	,20221023	,203709	,20221023	,051	,31867307	,073046436190733	,dnxRestaurant(Low)	,5812	,0000	,0001	,000	,82	,06	,20221023	,1023203709	,02	,0	,00000000	,16851064	,2025-07-30 15:55:00	,2025-07-30 15:55:00	,0	,001	,4729.00	,001	,4729.00	,706.26	,12105349	,480616429628	,1385304344	,7664939763450330	,0	,4729.00	,001	
00062702734567168996415	,4u9yqmpaci0t6	,00030001	,00030001	,915802356973	,590214	,00	,01	,01	,2100.00	,2100.00	,20221023	,210224	,20221023	,030	,31867307	,073046436190733	,dnxRestaurant(Low)	,5812	,0000	,0001	,000	,82	,06	,20221023	,1023210224	,02	,0	,00000000	,95382383	,2025-07-30 15:55:00	,2025-07-30 15:55:00	,0	,001	,2100.00	,001	,2100.00	,313.63	,74429155	,944873467149	,3099871802	,1281193939404553	,0	,2100.00	,001	
00042940697749660024612	,4u9yqmpaci0t6	,00030001	,00030001	,952947518439	,955189	,00	,01	,01	,1800.00	,1800.00	,20221023	,225648	,20221023	,010	,31867307	,073046436190733	,dnxRestaurant(Low)	,5812	,0000	,0001	,000	,82	,06	,20221023	,1023225648	,02	,0	,00000000	,12005445	,2025-07-30 15:55:00	,2025-07-30 15:55:00	,0	,001	,1800.00	,001	,1800.00	,268.83	,03751085	,667035390138	,7333353796	,4762995334250693	,0	,1800.00	,001	
00002322806320173452818	,4u9yqmpaci0t6	,00030001	,00030001	,959060783829	,458020	,00	,01	,01	,2838.00	,2838.00	,20221112	,052744	,20221112	,061	,31867307	,073046436190733	,dnxRestaurant(Low)	,5812	,0000	,0001	,000	,82	,06	,20221112	,1112052744	,02	,0	,00000000	,29600441	,2025-07-30 15:55:00	,2025-07-30 15:55:00	,0	,001	,2838.00	,001	,2838.00	,423.85	,31295170	,033222350968	,4813369312	,5720058022044740	,0	,2838.00	,001	
00068584926422311699406	,pw5s68hoxmukq	,00010000	,00010000	,598863799735	,082757	,00	,01	,01	,1100.00	,1100.00	,20221023	,191431	,20221023	,011	,78679991	,965819387286951	,"oxnArcades,Amusement_parks(Low)	",7996	,0000	,0000	,000	,82	,06	,20221023	,1023191431	,02	,0	,00000000	,85783945	,2025-07-30 15:55:00	,2025-07-30 15:55:00	,0	,001	,1100.00	,001	,1100.00	,164.28	,59442441	,952333616416	,6086480990	,7448514317999411	,0	,1100.00	,001	
00049180352743610549921	,pw5s68hoxmukq	,00010000	,00010000	,665463047895	,063248	,00	,01	,01	,625.00	,625.00	,20221023	,195035	,20221023	,041	,78679991	,965819387286951	,"oxnArcades,Amusement_parks(Low)	",7996	,0000	,0000	,000	,82	,06	,20221023	,1023195035	,02	,0	,00000000	,40380577	,2025-07-30 15:55:00	,2025-07-30 15:55:00	,0	,001	,625.00	,001	,625.00	,93.34	,80441171	,646144578661	,5244998901	,5274607136110987	,0	,625.00	,001	
00022743928859957804512	,pw5s68hoxmukq	,00010000	,00010000	,157660419460	,050703	,00	,01	,01	,2495.00	,2495.00	,20221112	,224840	,20221112	,102	,78679991	,965819387286951	,"oxnArcades,Amusement_parks(Low)	",7996	,0000	,0000	,000	,82	,06	,20221112	,1112224840	,02	,0	,00000000	,11297117	,2025-07-30 15:55:00	,2025-07-30 15:55:00	,0	,001	,2495.00	,001	,2495.00	,372.62	,63457095	,877473296298	,1191750227	,2855701504680095	,0	,2495.00	,001	
00004728331020412571003	,39moczqiv6rwk	,00010001	,00010001	,845560583860	,210147	,00	,01	,01	,3700.00	,3700.00	,20221023	,191727	,20221023	,040	,04431351	,195970762474688	,syzSelf_service(Low)	,5812	,0000	,0001	,000	,82	,06	,20221023	,1023191727	,02	,0	,00000000	,48511064	,2025-07-30 15:55:00	,2025-07-30 15:55:00	,0	,001	,3700.00	,001	,3700.00	,552.59	,85129365	,018475676409	,6110892089	,5466517608503769	,0	,3700.00	,001	
00029053358349346479146	,39moczqiv6rwk	,00010001	,00010001	,552017663491	,195409	,00	,01	,01	,2200.00	,2200.00	,20221023	,190149	,20221023	,050	,04431351	,195970762474688	,syzSelf_service(Low)	,5812	,0000	,0001	,000	,82	,06	,20221023	,1023190149	,02	,0	,00000000	,20791641	,2025-07-30 15:55:00	,2025-07-30 15:55:00	,0	,001	,2200.00	,001	,2200.00	,328.56	,09850186	,922604672581	,8628914860	,1918737237809772	,0	,2200.00	,001	
00013607881292869388405	,39moczqiv6rwk	,00010001	,00010001	,740789651271	,313362	,00	,01	,01	,3100.00	,3100.00	,20221023	,193419	,20221023	,132	,04431351	,195970762474688	,syzSelf_service(Low)	,5812	,0000	,0001	,000	,82	,06	,20221023	,1023193419	,02	,0	,00000000	,78316504	,2025-07-30 15:55:00	,2025-07-30 15:55:00	,0	,001	,3100.00	,001	,3100.00	,462.98	,38827296	,813639330022	,4240429506	,5219658436557911	,0	,3100.00	,001	
00036400947342264099056	,39moczqiv6rwk	,00010001	,00010001	,549946115918	,564904	,00	,01	,01	,3800.00	,3800.00	,20221023	,202650	,20221023	,151	,04431351	,195970762474688	,syzSelf_service(Low)	,5812	,0000	,0001	,000	,82	,06	,20221023	,1023202650	,02	,0	,00000000	,74842027	,2025-07-30 15:55:00	,2025-07-30 15:55:00	,0	,001	,3800.00	,001	,3800.00	,567.52	,93313841	,076347246794	,5085346900	,8175841200893011	,0	,3800.00	,001	
00038629640080771313020	,39moczqiv6rwk	,00010001	,00010001	,994640602935	,132323	,00	,01	,01	,2800.00	,2800.00	,20221023	,213818	,20221023	,061	,04431351	,195970762474688	,syzSelf_service(Low)	,5812	,0000	,0001	,000	,82	,06	,20221023	,1023213818	,02	,0	,00000000	,84433722	,2025-07-30 15:55:00	,2025-07-30 15:55:00	,0	,001	,2800.00	,001	,2800.00	,418.17	,62594525	,181801084641	,0043244642	,3559560379043601	,0	,2800.00	,001	
00001228927804532533898	,39moczqiv6rwk	,00010001	,00010001	,555274963644	,674130	,00	,01	,01	,2100.00	,2100.00	,20221023	,214020	,20221023	,070	,04431351	,195970762474688	,syzSelf_service(Low)	,5812	,0000	,0001	,000	,82	,06	,20221023	,1023214020	,02	,0	,00000000	,43067917	,2025-07-30 15:55:00	,2025-07-30 15:55:00	,0	,001	,2100.00	,001	,2100.00	,313.63	,11350525	,532473537807	,3486519783	,6600059136541587	,0	,2100.00	,001	
00003945823311357765714	,39moczqiv6rwk	,00010001	,00010001	,278927748771	,565639	,00	,01	,01	,768.00	,768.00	,20221112	,181413	,20221112	,130	,04431351	,195970762474688	,syzSelf_service(Low)	,5812	,0000	,0001	,000	,82	,06	,20221112	,1112181413	,02	,0	,00000000	,93862981	,2025-07-30 15:55:00	,2025-07-30 15:55:00	,0	,001	,768.00	,001	,768.00	,114.70	,29726595	,374381050002	,3824885808	,5998260388449765	,0	,768.00	,001	
00037998547392996192875	,u6rkf2xzgqdna	,00010001	,00010001	,613345962317	,695262	,00	,01	,01	,5200.00	,5200.00	,20221023	,115652	,20221023	,002	,32995128	,502864279571882	,hncRegular(Low)	,7011	,0000	,0001	,000	,82	,06	,20221023	,1023115652	,02	,0	,00000000	,01672082	,2025-07-30 15:55:00	,2025-07-30 15:55:00	,0	,001	,5200.00	,001	,5200.00	,776.61	,71938516	,153331270937	,2015706570	,2569190135110974	,0	,5200.00	,001	
00051224212748134110113	,u6rkf2xzgqdna	,00010001	,00010001	,108840293322	,763232	,00	,01	,01	,4700.00	,4700.00	,20221023	,122652	,20221023	,112	,31867307	,073046436190733	,dnxRestaurant(Low)	,5812	,0000	,0001	,000	,82	,06	,20221023	,1023122652	,02	,0	,00000000	,58200410	,2025-07-30 15:55:00	,2025-07-30 15:55:00	,0	,001	,4700.00	,001	,4700.00	,701.93	,73313759	,899778105159	,9465425552	,0532499941610082	,0	,4700.00	,001	
00098142000948260949182	,u6rkf2xzgqdna	,00010001	,00010001	,689120890392	,481415	,00	,01	,01	,3535.00	,3535.00	,20221023	,124628	,20221023	,042	,32995128	,502864279571882	,hncRegular(Low)	,7011	,0000	,0001	,000	,82	,06	,20221023	,1023124628	,02	,0	,00000000	,13147933	,2025-07-30 15:55:00	,2025-07-30 15:55:00	,0	,001	,3535.00	,001	,3535.00	,527.94	,83928892	,912973457468	,1677306459	,2019600409540540	,0	,3535.00	,001	
00030522065870465160458	,u6rkf2xzgqdna	,00010001	,00010001	,083759359249	,611598	,00	,01	,01	,6000.00	,6000.00	,20221023	,133859	,20221023	,071	,32995128	,502864279571882	,hncRegular(Low)	,7011	,0000	,0001	,000	,82	,06	,20221023	,1023133859	,02	,0	,00000000	,25921313	,2025-07-30 15:55:00	,2025-07-30 15:55:00	,0	,001	,6000.00	,001	,6000.00	,896.08	,93781544	,625651410269	,1716173388	,2653871393064925	,0	,6000.00	,001	
00077801428490643687169	,u6rkf2xzgqdna	,00010001	,00010001	,551425216979	,762635	,00	,01	,01	,7300.00	,7300.00	,20221112	,155839	,20221112	,040	,32995128	,502864279571882	,hncRegular(Low)	,7011	,0000	,0001	,000	,82	,06	,20221112	,1112155839	,02	,0	,00000000	,68855559	,2025-07-30 15:55:00	,2025-07-30 15:55:00	,0	,001	,7300.00	,001	,7300.00	,1090.24	,20181115	,427383026378	,1486503987	,9709169298789188	,0	,7300.00	,001	
00093043792071058880188	,u6rkf2xzgqdna	,00010001	,00010001	,139782169309	,445064	,00	,01	,01	,4386.00	,4386.00	,20221202	,112706	,20221202	,102	,31867307	,073046436190733	,dnxRestaurant(Low)	,5812	,0000	,0001	,000	,82	,06	,20221202	,1202112706	,02	,0	,00000000	,33121593	,2025-07-30 15:55:00	,2025-07-30 15:55:00	,0	,001	,4386.00	,001	,4386.00	,655.04	,97866119	,703761291600	,3596940423	,2607443713093296	,0	,4386.00	,001	
00095730920159479504958	,u6rkf2xzgqdna	,00010001	,00010001	,466247234948	,875211	,00	,01	,01	,2449.00	,2449.00	,20221222	,193650	,20221222	,070	,31867307	,073046436190733	,dnxRestaurant(Low)	,5812	,0000	,0001	,000	,82	,06	,20221222	,1222193650	,02	,0	,00000000	,35771538	,2025-07-30 15:55:00	,2025-07-30 15:55:00	,0	,001	,2449.00	,001	,2449.00	,365.75	,34692268	,688700534492	,1121890541	,8526548376657856	,0	,2449.00	,001	
00048685684034278244210	,br21qplho7mfi	,00010001	,00010001	,326143262367	,785844	,00	,01	,01	,1400.00	,1400.00	,20221023	,103634	,20221023	,151	,80872495	,274168204821693	,ntbYouth_hostel	,7011	,0000	,0001	,000	,82	,06	,20221023	,1023103634	,02	,0	,00000000	,39195623	,2025-07-30 15:55:00	,2025-07-30 15:55:00	,0	,001	,1400.00	,001	,1400.00	,209.09	,57302967	,946350394288	,3961920309	,6122065371424434	,0	,1400.00	,001	
